Date,(RF) Risk-Free Return Rate (One Month Treasury Bill Rate),(MKT) Market Return,(MKT-Rf) Excess Return on the Market ,(SMB) Small-Minus-Big Return,(HML) High-Minus-Low Return,(RMW) Robust Minus Weak Return,(CMA) Conservative Minus Aggressive Return,(MOM) Momentum,Amihud LIQ,Adjusted_CPU_Daily,Close,Daily Log Return
9/25/2000,0.00025,-0.00535,-0.0056,-0.0022,0.0058,0.0002,0.0028,0.0041,8.54E-15,3.551827882,1439.03,-0.006711132
9/26/2000,0.00025,-0.00935,-0.0096,-0.0026,0.0113,0.0033,0.0052,0.0006,9.40E-15,3.551827882,1427.21,-0.008247786
9/27/2000,0.00025,-0.00185,-0.0021,-0.0058,0.0034,0.0068,0.007,0.01,4.82E-16,3.551827882,1426.57,-0.000448528
9/28/2000,0.00025,0.02345,0.0232,-0.0003,-0.0112,-0.0073,-0.0093,-0.0064,2.25E-14,3.551827882,1458.29,0.021991555
9/29/2000,0.00025,-0.01235,-0.0126,0.0109,0.0144,-0.0004,0.0131,-0.0088,1.58E-14,3.551827882,1436.51,-0.015047956
10/02/2000,0.00025,-0.00675,-0.007,-0.0109,0.0141,0.0193,0.0063,-0.0006,2.32E-16,3.208437168,1436.23,-0.000194936
10/03/2000,0.00025,-0.01265,-0.0129,0.0023,0.009,0.0167,0.0093,-0.0092,7.84E-15,3.208437168,1426.46,-0.006825774
10/04/2000,0.00025,0.00665,0.0064,-0.0024,-0.0075,-0.005,-0.0129,0.0012,5.91E-15,3.208437168,1434.32,0.005495019
10/05/2000,0.00025,-0.00205,-0.0023,-0.0037,0.0035,0.0145,0.0114,-0.0018,1.46E-15,3.208437168,1436.28,0.001365568
10/06/2000,0.00025,-0.02145,-0.0217,0.0009,0.0158,0.0145,0.0086,-0.0063,2.13E-14,3.208437168,1408.99,-0.019183302
10/09/2000,0.00025,-0.00365,-0.0039,-0.0041,0.0036,-0.0069,-0.0005,0,8.87E-15,3.208437168,1402.03,-0.004951949
10/10/2000,0.00025,-0.01415,-0.0144,0.0012,0.0088,0.0073,0.0132,-0.0089,1.34E-14,3.208437168,1387.02,-0.010763626
10/11/2000,0.00025,-0.01745,-0.0177,0.0018,0.0094,0.0121,0.0094,0.0135,1.55E-14,3.208437168,1364.59,-0.016303544
10/12/2000,0.00025,-0.02805,-0.0283,0.0079,0.0125,0.0179,0.0086,-0.0033,2.52E-14,3.208437168,1329.78,-0.025840502
10/13/2000,0.00025,0.03905,0.0388,-0.0108,-0.0222,-0.0181,-0.0259,0.0319,3.51E-14,3.208437168,1374.17,0.032836397
10/16/2000,0.00025,0.00265,0.0024,-0.0028,-0.0043,-0.0058,0.011,0.0137,4.26E-16,3.208437168,1374.62,0.000327417
10/17/2000,0.00025,-0.01925,-0.0195,0.0016,0.0072,0.0168,0.0096,-0.0006,2.08E-14,3.208437168,1349.97,-0.018094959
10/18/2000,0.00025,-0.00815,-0.0084,-0.0012,0.007,0.007,0.004,-0.0122,5.42E-15,3.208437168,1342.13,-0.005824466
10/19/2000,0.00025,0.03685,0.0366,-0.0081,-0.0229,-0.021,-0.0292,-0.0008,3.41E-14,3.208437168,1388.76,0.034153358
10/20/2000,0.00025,0.00945,0.0092,0.0041,-0.0119,-0.0186,-0.0153,-0.0027,6.42E-15,3.208437168,1396.93,0.005865709
10/23/2000,0.00025,0.00055,0.0003,0.0045,-0.0051,-0.0087,0.0052,-0.0023,1.01E-15,3.208437168,1395.78,-0.000823573
10/24/2000,0.00025,-0.00095,-0.0012,-0.0038,0.0116,0.0136,0.0091,-0.0138,1.87E-15,3.208437168,1398.13,0.001682231
10/25/2000,0.00025,-0.02495,-0.0252,0.0026,0.0195,0.0263,0.0201,-0.0173,2.41E-14,3.208437168,1364.9,-0.024054464
10/26/2000,0.00025,0.00025,0,0.0076,-0.0053,0.0034,-0.0012,-0.0035,3.41E-16,3.208437168,1364.44,-0.000337078
10/27/2000,0.00025,0.00935,0.0091,-0.009,0.0108,0.006,0.001,-0.0119,1.33E-14,3.208437168,1379.58,0.011035017
10/30/2000,0.00025,0.00765,0.0074,-0.0085,0.0185,0.0206,0.0151,-0.0206,1.49E-14,3.208437168,1398.66,0.01373553
10/31/2000,0.00025,0.02775,0.0275,0.0007,-0.0168,-0.0202,-0.0137,0.008,2.00E-14,3.208437168,1429.4,0.02174014
11/01/2000,0.00024,-0.00456,-0.0048,-0.0012,0.0058,-0.0029,0.0016,-0.0036,6.02E-15,5.217144005,1421.22,-0.005739118
11/02/2000,0.00024,0.01074,0.0105,0.0091,-0.0102,-0.0131,-0.0066,-0.0044,5.38E-15,5.217144005,1428.32,0.004983271
11/03/2000,0.00024,-0.00006,-0.0003,0.007,-0.0093,-0.0051,-0.0043,0.0068,1.44E-15,5.217144005,1426.69,-0.001141853
11/06/2000,0.00024,0.00154,0.0013,-0.0069,0.0006,0.0034,0.009,0.0038,5.19E-15,5.217144005,1432.19,0.003847665
11/07/2000,0.00024,-0.00056,-0.0008,0.0025,0.0013,-0.0027,-0.0024,-0.0037,3.19E-16,5.217144005,1431.87,-0.000223459
11/08/2000,0.00024,-0.01946,-0.0197,0.0079,0.0207,0.0196,0.0219,-0.0074,2.23E-14,5.217144005,1409.28,-0.015902347
11/09/2000,0.00024,-0.00936,-0.0096,-0.0016,0.0093,0.0172,0.0045,0.0064,7.53E-15,5.217144005,1400.14,-0.006506704
11/10/2000,0.00024,-0.02666,-0.0269,0,0.0248,0.0118,0.0207,0.0086,3.38E-14,5.217144005,1365.98,-0.024700112
11/13/2000,0.00024,-0.01366,-0.0139,0.0048,0.016,0.0193,-0.0021,-0.0182,1.28E-14,5.217144005,1351.26,-0.010834629
11/14/2000,0.00024,0.02684,0.0266,-0.0074,-0.0195,-0.0182,-0.018,0.0096,2.70E-14,5.217144005,1382.95,0.023181408
11/15/2000,0.00024,0.00624,0.006,-0.0002,0.0003,-0.0016,0.002,0.0153,6.01E-15,5.217144005,1389.81,0.004948148
11/16/2000,0.00024,-0.01646,-0.0167,-0.0013,0.0173,0.015,0.0121,0.0032,1.74E-14,5.217144005,1372.32,-0.012664309
11/17/2000,0.00024,-0.00496,-0.0052,0.0081,0.0051,0.0105,0.0053,-0.0006,4.13E-15,5.217144005,1367.72,-0.003357618
11/20/2000,0.00024,-0.02436,-0.0246,0.0011,0.0163,0.024,0.0129,-0.006,2.60E-14,5.217144005,1342.62,-0.018522191
11/21/2000,0.00024,-0.00026,-0.0005,-0.0071,0.0055,0.0146,0.0074,0.0146,4.13E-15,5.217144005,1347.35,0.003516771
11/22/2000,0.00024,-0.02096,-0.0212,0.0012,0.0204,0.0133,0.0084,-0.0035,2.65E-14,5.217144005,1322.36,-0.018721681
11/24/2000,0.00024,0.02104,0.0208,0.0032,-0.0213,-0.0246,-0.0142,-0.0018,4.83E-14,5.217144005,1341.77,0.014571619
11/27/2000,0.00024,0.00324,0.003,-0.0039,-0.0052,0.0098,0.0021,0.0009,7.55E-15,5.217144005,1348.97,0.0053517
11/28/2000,0.00024,-0.01646,-0.0167,-0.0056,0.0265,0.0254,0.0154,0.0079,1.26E-14,5.217144005,1336.09,-0.0095939
11/29/2000,0.00024,0.00204,0.0018,-0.0132,0.0094,0.0204,0.0054,-0.001,1.45E-14,5.217144005,1341.93,0.004361438
11/30/2000,0.00024,-0.02006,-0.0203,-0.0021,0.0154,0.0099,0.0098,0.0141,2.34E-14,5.217144005,1314.95,-0.020310234
12/01/2000,0.00025,0.00535,0.0051,0.0138,-0.0058,-0.0201,-0.0043,0.0075,2.44E-16,3.314239162,1315.23,0.000212913
12/04/2000,0.00025,0.00375,0.0035,-0.0159,0.0062,0.0127,0.0053,-0.0003,9.09E-15,3.314239162,1324.97,0.007378262
12/05/2000,0.00025,0.04575,0.0455,-0.0081,-0.0282,-0.0283,-0.0335,0.0112,5.55E-14,3.314239162,1376.54,0.038183287
12/06/2000,0.00025,-0.01755,-0.0178,0.0024,0.0135,-0.0016,0.0095,0.0086,1.75E-14,3.314239162,1351.46,-0.018387615
12/07/2000,0.00025,-0.00565,-0.0059,0.0008,0.0052,0.0076,0.008,0.0132,6.97E-15,3.314239162,1343.55,-0.005870125
12/08/2000,0.00025,0.02815,0.0279,0.0016,-0.0129,-0.0301,-0.009,-0.003,1.88E-14,3.314239162,1369.89,0.01941508
12/11/2000,0.00025,0.01175,0.0115,0.0002,-0.0095,-0.0154,-0.0102,-0.005,8.13E-15,3.314239162,1380.2,0.007497972
12/12/2000,0.00025,-0.01045,-0.0107,-0.0032,0.0053,0.0088,0.0052,-0.018,7.94E-15,3.314239162,1371.18,-0.006556733
12/13/2000,0.00025,-0.01115,-0.0114,0.0011,0.0097,0.0136,0.0106,0.0006,9.07E-15,3.314239162,1359.99,-0.008194336
12/14/2000,0.00025,-0.01775,-0.018,0.0025,0.0088,0.0117,0.0117,-0.0001,1.79E-14,3.314239162,1340.93,-0.014113944
12/15/2000,0.00025,-0.01935,-0.0196,0.0074,0.0159,-0.0017,0.0075,0.0134,1.91E-14,3.314239162,1312.15,-0.02169639
12/18/2000,0.00025,0.00625,0.006,-0.002,0.0151,0.0209,0.0152,0.0254,9.19E-15,3.314239162,1322.74,0.00803833
12/19/2000,0.00025,-0.01605,-0.0163,0.0026,0.0219,0.015,0.0174,0.0082,1.36E-14,3.314239162,1305.6,-0.013042638
12/20/2000,0.00025,-0.03565,-0.0359,-0.0009,0.0313,0.0316,0.0237,0.0162,3.18E-14,3.314239162,1264.74,-0.031796138
12/21/2000,0.00025,0.00565,0.0054,0.0015,0.0011,0.0131,-0.0041,0.0035,7.76E-15,3.314239162,1274.86,0.007969801
12/22/2000,0.00025,0.03085,0.0306,0.0001,-0.0191,-0.0257,-0.0205,-0.0172,3.05E-14,3.314239162,1305.95,0.024094377
12/26/2000,0.00025,0.00575,0.0055,-0.0022,0.0081,0.0066,0.0072,0.0197,1.20E-14,3.314239162,1315.19,0.007050397
12/27/2000,0.00025,0.01385,0.0136,0.0081,-0.0038,-0.0025,-0.0023,0.0012,1.29E-14,3.314239162,1328.92,0.01038544
12/28/2000,0.00025,0.00905,0.0088,0.019,-0.007,-0.0048,0.0033,0.0016,5.29E-15,3.314239162,1334.22,0.003980269
12/29/2000,0.00025,-0.01205,-0.0123,0.0021,0.0137,0.006,0.0117,-0.0006,1.38E-14,3.314239162,1320.28,-0.010503016
01/02/2001,0.00026,-0.03494,-0.0352,0.0038,0.0167,0.0158,0.0158,-0.0129,3.53E-14,4.784841752,1283.27,-0.028432328
01/03/2001,0.00026,0.05416,0.0539,-0.0064,-0.0433,-0.0265,-0.0587,-0.0736,3.47E-14,4.784841752,1347.56,0.048884042
01/04/2001,0.00026,-0.01274,-0.013,0.0095,-0.0025,0.0048,-0.0086,-0.0427,6.72E-15,4.784841752,1333.34,-0.010608477
01/05/2001,0.00026,-0.02954,-0.0298,0.0071,0.0238,0.0186,0.0227,0.0064,2.58E-14,4.784841752,1298.35,-0.026592845
01/08/2001,0.00026,-0.00334,-0.0036,-0.0041,0.0125,0.0098,0.0064,0.0019,2.39E-15,4.784841752,1295.86,-0.00191966
01/09/2001,0.00026,0.00536,0.0051,0.0023,-0.0039,-0.0106,-0.0051,-0.0156,4.42E-15,4.784841752,1300.8,0.003804892
01/10/2001,0.00026,0.01466,0.0144,0.0045,-0.0106,-0.0193,-0.0097,-0.0119,1.01E-14,4.784841752,1313.27,0.00954075
01/11/2001,0.00026,0.01416,0.0139,0.0079,-0.029,-0.0222,-0.0193,-0.0294,9.87E-15,4.784841752,1326.82,0.010264892
01/12/2001,0.00026,-0.00374,-0.004,0.0122,-0.0062,-0.0119,-0.0005,-0.011,6.69E-15,4.784841752,1318.55,-0.006252454
1/16/2001,0.00026,0.00706,0.0068,0.013,-0.0049,0.0021,0.0043,0.0004,6.89E-15,4.784841752,1326.65,0.00612432
1/17/2001,0.00026,0.00396,0.0037,-0.0021,-0.0061,-0.0105,-0.012,-0.0178,2.13E-15,4.784841752,1329.47,0.002123399
1/18/2001,0.00026,0.01186,0.0116,-0.0055,-0.0142,-0.0059,-0.0113,-0.0231,1.28E-14,4.784841752,1347.97,0.01381939
1/19/2001,0.00026,-0.00524,-0.0055,-0.0022,-0.0022,-0.0032,-0.0055,-0.0119,3.84E-15,4.784841752,1342.54,-0.004036415
1/22/2001,0.00026,0.00016,-0.0001,0.0005,0.0125,0.0034,0.0087,0.0113,3.09E-16,4.784841752,1342.9,0.000268112
1/23/2001,0.00026,0.01596,0.0157,0.0022,-0.0019,-0.0102,-0.0048,-0.0035,1.39E-14,4.784841752,1360.4,0.01294732
1/24/2001,0.00026,0.00366,0.0034,-0.0047,-0.0015,-0.0095,-0.0064,-0.011,2.89E-15,4.784841752,1364.3,0.002862702
1/25/2001,0.00026,-0.00784,-0.0081,0.0004,0.0141,0.0167,0.017,0.0239,5.26E-15,4.784841752,1357.51,-0.004989337
1/26/2001,0.00026,-0.00084,-0.0011,0.0021,-0.0021,-0.0003,-0.0019,0.001,2.28E-15,4.784841752,1354.95,-0.001887586
1/29/2001,0.00026,0.00926,0.009,0.0061,-0.0034,-0.0084,-0.0079,-0.0153,8.50E-15,4.784841752,1364.17,0.006781632
1/30/2001,0.00026,0.00656,0.0063,0.0004,-0.0028,-0.0014,0.0002,-0.0105,7.96E-15,4.784841752,1373.73,0.006983483
1/31/2001,0.00026,-0.00694,-0.0072,0.0043,0.0032,0.0125,0.0072,0.0055,5.73E-15,4.784841752,1366.01,-0.005635586
02/01/2001,0.0002,0.0041,0.0039,-0.0015,0.0056,0.009,0.0008,0.0028,6.38E-15,4.787814979,1373.47,0.005446303
02/02/2001,0.0002,-0.0188,-0.019,0.0041,0.0215,0.0142,0.0158,0.0298,2.24E-14,4.787814979,1349.47,-0.017628462
02/05/2001,0.0002,0.0019,0.0017,-0.003,0.0099,0.0049,0.003,0.0161,4.70E-15,4.787814979,1354.31,0.003580177
02/06/2001,0.0002,0.0006,0.0004,0.0087,-0.006,0.0006,0.0004,-0.0036,1.90E-15,4.787814979,1352.26,-0.001514833
02/07/2001,0.0002,-0.0084,-0.0086,0.0107,0.014,0.0115,0.0114,0.0233,9.79E-15,4.787814979,1340.89,-0.008443694
02/08/2001,0.0002,-0.0065,-0.0067,-0.0007,0.0091,0.0022,0.0051,0.0074,7.63E-15,4.787814979,1332.53,-0.006254182
02/09/2001,0.0002,-0.014,-0.0142,0.0028,0.0127,0.009,0.0133,0.0231,1.71E-14,4.787814979,1314.76,-0.013425251
02/12/2001,0.0002,0.0112,0.011,0.0017,0.0012,0.0069,0.0035,-0.006,1.53E-14,4.787814979,1330.31,0.011757858
2/13/2001,0.0002,-0.0088,-0.009,0.0055,0.0089,0.0028,0.0054,0.0114,1.10E-14,4.787814979,1318.8,-0.008689766
2/14/2001,0.0002,-0.0002,-0.0004,0.0014,-0.0035,-0.0052,-0.0087,-0.0096,2.60E-15,4.787814979,1315.92,-0.002186191
2/15/2001,0.0002,0.0095,0.0093,0.0006,-0.0101,-0.0014,-0.0087,-0.0208,9.52E-15,4.787814979,1326.61,0.008090775
2/16/2001,0.0002,-0.0191,-0.0193,-0.0001,0.0191,0.014,0.0177,0.033,2.10E-14,4.787814979,1301.53,-0.019086321
2/20/2001,0.0002,-0.0191,-0.0193,0.0062,0.0136,0.0147,0.0159,0.018,2.22E-14,4.787814979,1278.94,-0.017508886
2/21/2001,0.0002,-0.0182,-0.0184,0.0017,0.0092,0.0007,0.0052,0.0048,2.22E-14,4.787814979,1255.27,-0.018680921
2/22/2001,0.0002,-0.0046,-0.0048,-0.0085,0.0052,0.0075,0.0009,0.0005,2.06E-15,4.787814979,1252.82,-0.001953679
2/23/2001,0.0002,-0.0036,-0.0038,0.0016,-0.0044,-0.0032,-0.0022,-0.0014,6.54E-15,4.787814979,1245.86,-0.005570956
2/26/2001,0.0002,0.0193,0.0191,-0.0011,-0.002,-0.0058,-0.0022,-0.0066,2.18E-14,4.787814979,1267.65,0.017338738
2/27/2001,0.0002,-0.0115,-0.0117,-0.0064,0.0173,0.0126,0.0144,0.0262,9.88E-15,4.787814979,1257.94,-0.00768933
2/28/2001,0.0002,-0.0146,-0.0148,0.0056,0.0087,0.0022,0.0106,0.0106,1.71E-14,4.787814979,1239.94,-0.014412471
03/01/2001,0.00019,0.00039,0.0002,-0.0041,-0.0006,-0.0013,-0.0054,-0.0059,1.16E-15,4.267496389,1241.23,0.001039832
03/02/2001,0.00019,-0.00511,-0.0053,0.0095,0.0098,0.0002,0.0142,0.016,6.42E-15,4.267496389,1234.18,-0.005696042
03/05/2001,0.00019,0.00559,0.0054,-0.0071,0.0004,-0.0038,0.0016,-0.0078,9.11E-15,4.267496389,1241.41,0.005841048
03/06/2001,0.00019,0.01079,0.0106,-0.0001,-0.0102,-0.007,-0.0138,-0.0239,1.31E-14,4.267496389,1253.8,0.009931109
03/07/2001,0.00019,0.00599,0.0058,0.0017,0.0046,0.0007,0.0024,0.0067,8.10E-15,4.267496389,1261.89,0.006431657
03/08/2001,0.00019,-0.00121,-0.0014,-0.0039,0.0084,0.0105,0.0109,0.0181,2.88E-15,4.267496389,1264.74,0.00225597
03/09/2001,0.00019,-0.02481,-0.025,0.0086,0.0184,0.0062,0.0188,0.0307,3.37E-14,4.267496389,1233.42,-0.025075769
03/12/2001,0.00019,-0.04321,-0.0434,0.0117,0.0242,0.0111,0.0149,0.0243,5.48E-14,4.267496389,1180.16,-0.044140776
3/13/2001,0.00019,0.01629,0.0161,-0.0072,-0.0136,-0.0042,-0.0191,-0.0313,1.63E-14,4.267496389,1197.66,0.014719631
3/14/2001,0.00019,-0.02481,-0.025,0.0071,0.0014,-0.0018,0.0016,0.0031,2.89E-14,4.267496389,1166.71,-0.026181831
3/15/2001,0.00019,0.00359,0.0034,-0.0043,0.0045,0.0011,0.0016,0.0093,7.13E-15,4.267496389,1173.56,0.005854042
3/16/2001,0.00019,-0.02091,-0.0211,-0.0004,0.0123,0.0071,0.0014,0.0143,2.01E-14,4.267496389,1150.53,-0.019819158
3/19/2001,0.00019,0.01879,0.0186,-0.0035,-0.0131,-0.0007,-0.0044,-0.0159,2.39E-14,4.267496389,1170.81,0.017473111
3/20/2001,0.00019,-0.02381,-0.024,0.0105,0.0139,0.0027,0.0099,0.0238,3.11E-14,4.267496389,1142.62,-0.024371946
3/21/2001,0.00019,-0.01861,-0.0188,0.0005,0.0081,0.0035,-0.0026,0.0007,2.15E-14,4.267496389,1122.14,-0.018086295
3/22/2001,0.00019,-0.00411,-0.0043,-0.0029,-0.0138,-0.0045,-0.0165,-0.0306,3.80E-15,4.267496389,1117.58,-0.004071943
3/23/2001,0.00019,0.02099,0.0208,-0.0002,-0.0106,0.0015,0,-0.0092,2.28E-14,4.267496389,1139.83,0.019713495
3/26/2001,0.00019,0.01109,0.0109,-0.006,0.0044,-0.0002,0.0043,0.009,1.57E-14,4.267496389,1152.69,0.011219213
3/27/2001,0.00019,0.02419,0.024,-0.0094,-0.015,0.0028,-0.0113,-0.0106,2.93E-14,4.267496389,1182.17,0.025253391
3/28/2001,0.00019,-0.02561,-0.0258,0.0052,0.0208,0.0113,0.0175,0.0366,2.90E-14,4.267496389,1153.29,-0.024733005
3/29/2001,0.00019,-0.00511,-0.0053,0.0022,0.0149,0.0047,0.0085,0.0149,5.89E-15,4.267496389,1147.95,-0.004640984
3/30/2001,0.00019,0.01209,0.0119,0.0156,-0.0045,-0.0055,0.0023,0.001,1.30E-14,4.267496389,1160.33,0.010726704
04/02/2001,0.0002,-0.0158,-0.016,-0.0119,0.0157,0.0151,0.0035,0.0226,1.57E-14,4.542656113,1145.87,-0.012540274
04/03/2001,0.0002,-0.0367,-0.0369,0.0061,0.0205,0.0158,0.0141,0.0386,4.11E-14,4.542656113,1106.46,-0.034998444
04/04/2001,0.0002,-0.0037,-0.0039,0.0003,0.0064,0.007,0.0109,0.0129,3.33E-15,4.542656113,1103.25,-0.002905361
04/05/2001,0.0002,0.047,0.0468,-0.007,-0.0327,-0.0179,-0.0234,-0.0538,4.89E-14,4.542656113,1151.44,0.042752964
04/06/2001,0.0002,-0.0205,-0.0207,0.0044,0.0017,0.0032,0.0064,0.017,2.54E-14,4.542656113,1128.43,-0.020186047
04/09/2001,0.0002,0.0089,0.0087,0.0028,-0.0021,-0.0046,0.0002,0.0043,1.20E-14,4.542656113,1137.59,0.008084703
04/10/2001,0.0002,0.0289,0.0287,-0.0079,-0.015,-0.016,-0.016,-0.0314,3.05E-14,4.542656113,1168.38,0.026706184
04/11/2001,0.0002,-0.0008,-0.001,-0.0036,-0.0059,-0.0095,-0.0105,-0.0242,2.55E-15,4.542656113,1165.89,-0.00213343
04/12/2001,0.0002,0.0159,0.0157,-0.0022,-0.0128,-0.0092,-0.0041,-0.0165,2.07E-14,4.542656113,1183.5,0.014991406
4/16/2001,0.0002,-0.0045,-0.0047,-0.0013,0.0075,0.0043,0.0092,0.0133,5.40E-15,4.542656113,1179.68,-0.003232935
4/17/2001,0.0002,0.0112,0.011,0.0005,-0.0032,0.0006,0.0008,0.0037,1.39E-14,4.542656113,1191.81,0.010229945
4/18/2001,0.0002,0.0394,0.0392,-0.0203,-0.0272,-0.0084,-0.0327,-0.0563,2.89E-14,4.542656113,1238.16,0.038153247
4/19/2001,0.0002,0.015,0.0148,-0.0025,-0.0132,-0.0108,-0.0181,-0.0367,1.20E-14,4.542656113,1253.69,0.012464796
4/20/2001,0.0002,-0.0085,-0.0087,0.0012,0.0015,-0.0024,-0.0013,-0.0025,9.28E-15,4.542656113,1242.98,-0.00857948
4/23/2001,0.0002,-0.017,-0.0172,0.0079,0.0123,0.0095,0.016,0.0256,2.19E-14,4.542656113,1224.36,-0.015093464
4/24/2001,0.0002,-0.0113,-0.0115,0.0149,0.0082,0.0031,0.0058,0.0147,1.50E-14,4.542656113,1209.47,-0.012236011
4/25/2001,0.0002,0.017,0.0168,0.004,-0.008,-0.0031,-0.0016,-0.0038,1.92E-14,4.542656113,1228.75,0.015815145
4/26/2001,0.0002,0.0047,0.0045,0.0038,0.0039,0.0002,0.0069,0.0084,5.08E-15,4.542656113,1234.52,0.004684838
4/27/2001,0.0002,0.0149,0.0147,-0.0025,-0.0018,0.0006,-0.0026,-0.0079,1.96E-14,4.542656113,1253.05,0.014898349
4/30/2001,0.0002,0.0005,0.0003,0.0051,-0.0042,-0.014,-0.0037,-0.0114,3.26E-15,4.542656113,1249.46,-0.002869121
05/01/2001,0.00015,0.01385,0.0137,-0.0018,-0.0088,-0.0017,-0.0078,-0.012,1.62E-14,4.912026473,1266.44,0.013498357
05/02/2001,0.00015,0.00345,0.0033,0.0032,-0.0109,-0.0008,-0.0111,-0.0303,8.27E-16,4.912026473,1267.43,0.000781413
05/03/2001,0.00015,-0.01565,-0.0158,0.0056,0.0093,0.0075,0.0104,0.02,1.90E-14,4.912026473,1248.58,-0.014984323
05/04/2001,0.00015,0.01465,0.0145,-0.0027,0.0017,-0.0038,-0.0028,-0.0063,1.88E-14,4.912026473,1266.61,0.014337135
05/07/2001,0.00015,-0.00325,-0.0034,0.0005,0.0016,0.0051,0.0021,0.0018,3.68E-15,4.912026473,1263.51,-0.002450478
05/08/2001,0.00015,-0.00075,-0.0009,0.0062,0.0026,-0.0019,-0.0022,-0.0014,2.60E-15,4.912026473,1261.2,-0.001829914
05/09/2001,0.00015,-0.00475,-0.0049,0.0028,0.0048,-0.0003,0.0074,0.0123,5.69E-15,4.912026473,1255.54,-0.00449789
05/10/2001,0.00015,-0.00085,-0.001,0.0029,0.006,0.0021,0.0037,0.004,3.89E-16,4.912026473,1255.18,-0.00028677
05/11/2001,0.00015,-0.00725,-0.0074,0.0026,0.0086,-0.002,0.004,0.0087,1.21E-14,4.912026473,1245.67,-0.007605451
5/14/2001,0.00015,0.00125,0.0011,-0.0008,0.0056,0.0086,0.0069,0.0129,4.38E-15,4.912026473,1248.92,0.00260564
5/15/2001,0.00015,0.00075,0.0006,0.0056,0.0027,0.0011,0.0012,0.004,5.60E-16,4.912026473,1249.44,0.000416273
5/16/2001,0.00015,0.02795,0.0278,-0.0149,-0.0125,0.001,-0.0065,-0.0134,2.80E-14,4.912026473,1284.99,0.028055485
5/17/2001,0.00015,0.00535,0.0052,0.0071,-0.0046,-0.008,0.0019,-0.0112,2.80E-15,4.912026473,1288.49,0.002720054
5/18/2001,0.00015,0.00235,0.0022,0.0019,0.0003,-0.006,-0.0006,-0.0026,3.31E-15,4.912026473,1291.96,0.002689455
5/21/2001,0.00015,0.01885,0.0187,-0.003,-0.0129,-0.0098,-0.0099,-0.0325,1.87E-14,4.912026473,1312.83,0.016024667
5/22/2001,0.00015,-0.00135,-0.0015,0.0047,0.0014,-0.0004,-0.0026,-0.008,2.87E-15,4.912026473,1309.38,-0.00263137
5/23/2001,0.00015,-0.01695,-0.0171,0.0017,0.0093,0.0063,0.0056,0.0133,1.93E-14,4.912026473,1289.05,-0.01564823
5/24/2001,0.00015,0.00425,0.0041,0.0032,-0.0042,-0.006,-0.0049,-0.0026,4.04E-15,4.912026473,1293.17,0.003191055
5/25/2001,0.00015,-0.01025,-0.0104,0.0089,0.003,-0.0015,0.0054,0.0042,2.02E-14,4.912026473,1277.89,-0.011886288
5/29/2001,0.00015,-0.01045,-0.0106,0.0006,0.0112,0.0106,0.0128,0.0241,1.08E-14,4.912026473,1267.93,-0.007824631
5/30/2001,0.00015,-0.01725,-0.0174,0.0023,0.0185,0.0118,0.0111,0.0305,1.96E-14,4.912026473,1248.08,-0.015779279
5/31/2001,0.00015,0.00745,0.0073,-0.0032,-0.0011,-0.009,-0.0039,-0.0054,7.22E-15,4.912026473,1255.82,0.006182375
06/01/2001,0.00013,0.00553,0.0054,0.005,-0.0058,-0.0008,-0.0002,-0.0066,5.42E-15,5.416025852,1260.67,0.00385458
06/04/2001,0.00013,0.00503,0.0049,0.0063,-0.0014,0.0008,0.0019,0.0049,8.65E-15,5.416025852,1267.11,0.005095391
06/05/2001,0.00013,0.01463,0.0145,0.0005,-0.0132,-0.0057,-0.0062,-0.0186,1.62E-14,5.416025852,1283.57,0.012906541
06/06/2001,0.00013,-0.00957,-0.0097,0.0015,0.0024,-0.0012,-0.0012,-0.0025,1.42E-14,5.416025852,1270.03,-0.010604736
06/07/2001,0.00013,0.00553,0.0054,-0.0009,-0.0123,-0.0015,-0.0091,-0.0144,7.04E-15,5.416025852,1276.96,0.005441731
06/08/2001,0.00013,-0.00977,-0.0099,0.004,0.0069,0.0034,0.0044,0.01,1.85E-14,5.416025852,1264.96,-0.009441752
06/11/2001,0.00013,-0.00967,-0.0098,0.0038,0.0083,0.0059,0.0012,0.0118,1.38E-14,5.416025852,1254.39,-0.008391102
06/12/2001,0.00013,0.00033,0.0002,-0.0007,0.0011,0.0038,0.0006,0.0035,1.47E-15,5.416025852,1255.85,0.001163236
6/13/2001,0.00013,-0.01047,-0.0106,0.0083,0.0072,0.0032,0.0072,0.0119,1.56E-14,5.416025852,1241.6,-0.011411764
6/14/2001,0.00013,-0.01947,-0.0196,0.0022,0.0076,0.0116,0.0083,0.0153,2.10E-14,5.416025852,1219.87,-0.017656575
6/15/2001,0.00013,-0.00447,-0.0046,0.0017,0.0049,0.0001,0.0052,0.0098,4.10E-15,5.416025852,1214.36,-0.004527107
6/18/2001,0.00013,-0.00617,-0.0063,-0.0051,0.0092,0.0133,0.0047,0.0183,6.56E-15,5.416025852,1208.43,-0.004895193
6/19/2001,0.00013,0.00223,0.0021,-0.0059,0.0017,0.0058,-0.0033,0.0026,4.29E-15,5.416025852,1212.58,0.003428325
6/20/2001,0.00013,0.01083,0.0107,0.0008,-0.0046,-0.0019,-0.0043,-0.0032,9.45E-15,5.416025852,1223.14,0.008671002
